<|d/dR|> <|d/dR|>_20 <|d/dR|>_28
4.5385334000e+00 -1.9559456828e-02 6.2114354631e-02
4.5385795000e+00 -1.9564967748e-02 6.2123392619e-02
4.5386255000e+00 -1.9570464531e-02 6.2132403725e-02
4.5386715000e+00 -1.9575959113e-02 6.2141407494e-02
4.5387176000e+00 -1.9581463411e-02 6.2150423409e-02
4.5387636000e+00 -1.9586953522e-02 6.2159412287e-02
4.5388096000e+00 -1.9592441368e-02 6.2168393625e-02
4.5388557000e+00 -1.9597938849e-02 6.2177386856e-02
4.5389017000e+00 -1.9603422095e-02 6.2186352896e-02
4.5389477000e+00 -1.9608903011e-02 6.2195311193e-02
4.5389938000e+00 -1.9614393483e-02 6.2204281130e-02
4.5390398000e+00 -1.9619869670e-02 6.2213223722e-02
4.5390858000e+00 -1.9625343462e-02 6.2222158370e-02
4.5391319000e+00 -1.9630826730e-02 6.2231104401e-02
4.5391779000e+00 -1.9636295664e-02 6.2240022937e-02
4.5392239000e+00 -1.9641762139e-02 6.2248933325e-02
4.5392700000e+00 -1.9647238009e-02 6.2257854840e-02
4.5393160000e+00 -1.9652699497e-02 6.2266748710e-02
4.5393620000e+00 -1.9658158461e-02 6.2275634229e-02
4.5394081000e+00 -1.9663626740e-02 6.2284530617e-02
4.5394541000e+00 -1.9669080588e-02 6.2293399211e-02
4.5395001000e+00 -1.9674531848e-02 6.2302259252e-02
4.5395461000e+00 -1.9679980503e-02 6.2311110682e-02
4.5395922000e+00 -1.9685438389e-02 6.2319972713e-02
4.5396382000e+00 -1.9690881830e-02 6.2328806904e-02
4.5396842000e+00 -1.9696322673e-02 6.2337632497e-02
4.5397303000e+00 -1.9701772741e-02 6.2346468656e-02
4.5397763000e+00 -1.9707208392e-02 6.2355277054e-02
4.5398223000e+00 -1.9712641456e-02 6.2364076877e-02
4.5398684000e+00 -1.9718083738e-02 6.2372887233e-02
4.5399144000e+00 -1.9723511630e-02 6.2381669907e-02
4.5399604000e+00 -1.9728936946e-02 6.2390444029e-02
4.5400065000e+00 -1.9734371474e-02 6.2399228651e-02
4.5400525000e+00 -1.9739791641e-02 6.2407985670e-02
4.5400985000e+00 -1.9745209241e-02 6.2416734159e-02
4.5401446000e+00 -1.9750636047e-02 6.2425493116e-02
4.5401906000e+00 -1.9756048520e-02 6.2434224549e-02
4.5402366000e+00 -1.9761458436e-02 6.2442947474e-02
4.5402827000e+00 -1.9766877553e-02 6.2451680834e-02
4.5403287000e+00 -1.9772282364e-02 6.2460386749e-02
4.5403747000e+00 -1.9777684629e-02 6.2469084179e-02
4.5404208000e+00 -1.9783096088e-02 6.2477792012e-02
4.5404668000e+00 -1.9788493268e-02 6.2486472477e-02
4.5405128000e+00 -1.9793887914e-02 6.2495144481e-02
4.5405588000e+00 -1.9799280029e-02 6.2503808031e-02
4.5406049000e+00 -1.9804681331e-02 6.2512481940e-02
4.5406509000e+00 -1.9810068389e-02 6.2521128586e-02
4.5406969000e+00 -1.9815452928e-02 6.2529766800e-02
4.5407430000e+00 -1.9820846647e-02 6.2538415343e-02
4.5407890000e+00 -1.9826226150e-02 6.2547036700e-02
4.5408350000e+00 -1.9831603144e-02 6.2555649648e-02
4.5408811000e+00 -1.9836989313e-02 6.2564272892e-02
4.5409271000e+00 -1.9842361294e-02 6.2572869029e-02
4.5409731000e+00 -1.9847730775e-02 6.2581456780e-02
4.5410192000e+00 -1.9853109426e-02 6.2590054795e-02
4.5410652000e+00 -1.9858473915e-02 6.2598625779e-02
4.5411112000e+00 -1.9863835916e-02 6.2607188401e-02
4.5411573000e+00 -1.9869207081e-02 6.2615761256e-02
4.5412033000e+00 -1.9874564111e-02 6.2624307157e-02
4.5412493000e+00 -1.9879918664e-02 6.2632844719e-02
4.5412954000e+00 -1.9885282375e-02 6.2641392482e-02
4.5413414000e+00 -1.9890631978e-02 6.2649913369e-02
4.5413874000e+00 -1.9895979115e-02 6.2658425940e-02
4.5414335000e+00 -1.9901335405e-02 6.2666948679e-02
4.5414795000e+00 -1.9906677613e-02 6.2675444621e-02
4.5415255000e+00 -1.9912017365e-02 6.2683932269e-02
4.5415715000e+00 -1.9917354665e-02 6.2692411630e-02
4.5416176000e+00 -1.9922701111e-02 6.2700901119e-02
4.5416636000e+00 -1.9928033511e-02 6.2709363912e-02
4.5417096000e+00 -1.9933363470e-02 6.2717818442e-02
4.5417557000e+00 -1.9938702569e-02 6.2726283069e-02
4.5418017000e+00 -1.9944027649e-02 6.2734721077e-02
4.5418477000e+00 -1.9949350299e-02 6.2743150844e-02
4.5418938000e+00 -1.9954682083e-02 6.2751590678e-02
4.5419398000e+00 -1.9959999876e-02 6.2760003969e-02
4.5419858000e+00 -1.9965315248e-02 6.2768409042e-02
4.5420319000e+00 -1.9970639750e-02 6.2776824151e-02
4.5420779000e+00 -1.9975950287e-02 6.2785212794e-02
4.5421239000e+00 -1.9981258413e-02 6.2793593242e-02
4.5421700000e+00 -1.9986575666e-02 6.2801983695e-02
4.5422160000e+00 -1.9991878978e-02 6.2810347758e-02
4.5422620000e+00 -1.9997179892e-02 6.2818703650e-02
4.5423081000e+00 -2.0002489926e-02 6.2827069516e-02
4.5423541000e+00 -2.0007786047e-02 6.2835409069e-02
4.5424001000e+00 -2.0013079780e-02 6.2843740472e-02
4.5424462000e+00 -2.0018382628e-02 6.2852081820e-02
4.5424922000e+00 -2.0023671590e-02 6.2860396931e-02
4.5425382000e+00 -2.0028958173e-02 6.2868703915e-02
4.5425842000e+00 -2.0034242383e-02 6.2877002781e-02
4.5426303000e+00 -2.0039535702e-02 6.2885311550e-02
4.5426763000e+00 -2.0044815169e-02 6.2893594184e-02
4.5427223000e+00 -2.0050092272e-02 6.2901868723e-02
4.5427684000e+00 -2.0055378480e-02 6.2910153135e-02
4.5428144000e+00 -2.0060650862e-02 6.2918411487e-02
4.5428604000e+00 -2.0065920891e-02 6.2926661766e-02
4.5429065000e+00 -2.0071200021e-02 6.2934921889e-02
4.5429525000e+00 -2.0076465350e-02 6.2943156028e-02
4.5429985000e+00 -2.0081728337e-02 6.2951382117e-02
4.5430446000e+00 -2.0087000420e-02 6.2959618020e-02
4.5430906000e+00 -2.0092258728e-02 6.2967828014e-02
4.5431366000e+00 -2.0097514706e-02 6.2976029981e-02
4.5431827000e+00 -2.0102779774e-02 6.2984241733e-02
4.5432287000e+00 -2.0108031094e-02 6.2992427652e-02
4.5432747000e+00 -2.0113280093e-02 6.3000605566e-02
4.5433208000e+00 -2.0118538179e-02 6.3008793236e-02
4.5433668000e+00 -2.0123782543e-02 6.3016955147e-02
4.5434128000e+00 -2.0129024597e-02 6.3025109077e-02
4.5434589000e+00 -2.0134275732e-02 6.3033272733e-02
4.5435049000e+00 -2.0139513171e-02 6.3041410706e-02
4.5435509000e+00 -2.0144748311e-02 6.3049540720e-02
4.5435969000e+00 -2.0149981155e-02 6.3057662784e-02
4.5436430000e+00 -2.0155223076e-02 6.3065794535e-02
4.5436890000e+00 -2.0160451334e-02 6.3073900702e-02
4.5437350000e+00 -2.0165677307e-02 6.3081998941e-02
4.5437811000e+00 -2.0170912352e-02 6.3090106839e-02
4.5438271000e+00 -2.0176133761e-02 6.3098189228e-02
4.5438731000e+00 -2.0181352895e-02 6.3106263712e-02
4.5439192000e+00 -2.0186581097e-02 6.3114347826e-02
4.5439652000e+00 -2.0191795689e-02 6.3122406506e-02
4.5440112000e+00 -2.0197008016e-02 6.3130457303e-02
4.5440573000e+00 -2.0202229407e-02 6.3138517702e-02
4.5441033000e+00 -2.0207437213e-02 6.3146552740e-02
4.5441493000e+00 -2.0212642766e-02 6.3154579919e-02
4.5441954000e+00 -2.0217857378e-02 6.3162616672e-02
4.5442414000e+00 -2.0223058431e-02 6.3170628138e-02
4.5442874000e+00 -2.0228257241e-02 6.3178631768e-02
4.5443335000e+00 -2.0233465106e-02 6.3186644942e-02
4.5443795000e+00 -2.0238659438e-02 6.3194632905e-02
4.5444255000e+00 -2.0243851537e-02 6.3202613054e-02
4.5444715000e+00 -2.0249041409e-02 6.3210585397e-02
4.5445176000e+00 -2.0254240330e-02 6.3218567247e-02
4.5445636000e+00 -2.0259425751e-02 6.3226523984e-02
4.5446096000e+00 -2.0264608955e-02 6.3234472938e-02
4.5446557000e+00 -2.0269801205e-02 6.3242431372e-02
4.5447017000e+00 -2.0274979980e-02 6.3250364765e-02
4.5447477000e+00 -2.0280156548e-02 6.3258290399e-02
4.5447938000e+00 -2.0285342159e-02 6.3266225484e-02
4.5448398000e+00 -2.0290514319e-02 6.3274135603e-02
4.5448858000e+00 -2.0295684283e-02 6.3282037984e-02
4.5449319000e+00 -2.0300863286e-02 6.3289949790e-02
4.5449779000e+00 -2.0306028864e-02 6.3297836703e-02
4.5450239000e+00 -2.0311192257e-02 6.3305715901e-02
4.5450700000e+00 -2.0316364685e-02 6.3313604497e-02
4.5451160000e+00 -2.0321523713e-02 6.3321468272e-02
4.5451620000e+00 -2.0326680566e-02 6.3329324356e-02
4.5452081000e+00 -2.0331846451e-02 6.3337189809e-02
4.5452541000e+00 -2.0336998961e-02 6.3345030516e-02
4.5453001000e+00 -2.0342149306e-02 6.3352863555e-02
4.5453462000e+00 -2.0347308681e-02 6.3360705935e-02
4.5453922000e+00 -2.0352454704e-02 6.3368523642e-02
4.5454382000e+00 -2.0357598574e-02 6.3376333703e-02
4.5454842000e+00 -2.0362740295e-02 6.3384136126e-02
4.5455303000e+00 -2.0367891040e-02 6.3391947855e-02
4.5455763000e+00 -2.0373028467e-02 6.3399735007e-02
4.5456223000e+00 -2.0378163754e-02 6.3407514545e-02
4.5456684000e+00 -2.0383308063e-02 6.3415303361e-02
4.5457144000e+00 -2.0388439079e-02 6.3423067674e-02
4.5457604000e+00 -2.0393567966e-02 6.3430824395e-02
4.5458065000e+00 -2.0398705871e-02 6.3438590368e-02
4.5458525000e+00 -2.0403830508e-02 6.3446331910e-02
4.5458985000e+00 -2.0408953027e-02 6.3454065882e-02
4.5459446000e+00 -2.0414084560e-02 6.3461809080e-02
4.5459906000e+00 -2.0419202850e-02 6.3469527919e-02
4.5460366000e+00 -2.0424319032e-02 6.3477239212e-02
4.5460827000e+00 -2.0429444226e-02 6.3484959705e-02
4.5461287000e+00 -2.0434556201e-02 6.3492655910e-02
4.5461747000e+00 -2.0439666079e-02 6.3500344592e-02
4.5462208000e+00 -2.0444784966e-02 6.3508042447e-02
4.5462668000e+00 -2.0449890657e-02 6.3515716088e-02
4.5463128000e+00 -2.0454994263e-02 6.3523382227e-02
4.5463589000e+00 -2.0460106875e-02 6.3531057515e-02
4.5464049000e+00 -2.0465206316e-02 6.3538708659e-02
4.5464509000e+00 -2.0470303681e-02 6.3546352325e-02
4.5464969000e+00 -2.0475398976e-02 6.3553988520e-02
4.5465430000e+00 -2.0480503272e-02 6.3561633829e-02
4.5465890000e+00 -2.0485594429e-02 6.3569255090e-02
4.5466350000e+00 -2.0490683526e-02 6.3576868903e-02
4.5466811000e+00 -2.0495781623e-02 6.3584491804e-02
4.5467271000e+00 -2.0500866603e-02 6.3592090727e-02
4.5467731000e+00 -2.0505949530e-02 6.3599682213e-02
4.5468192000e+00 -2.0511041445e-02 6.3607282735e-02
4.5468652000e+00 -2.0516120257e-02 6.3614859316e-02
4.5469112000e+00 -2.0521197014e-02 6.3622428446e-02
4.5469573000e+00 -2.0526282744e-02 6.3630006551e-02
4.5470033000e+00 -2.0531355383e-02 6.3637560749e-02
4.5470493000e+00 -2.0536425964e-02 6.3645107482e-02
4.5470954000e+00 -2.0541505505e-02 6.3652663127e-02
4.5471414000e+00 -2.0546571966e-02 6.3660194901e-02
4.5471874000e+00 -2.0551636369e-02 6.3667719195e-02
4.5472335000e+00 -2.0556709715e-02 6.3675252340e-02
4.5472795000e+00 -2.0561769994e-02 6.3682761647e-02
4.5473255000e+00 -2.0566828212e-02 6.3690263462e-02
4.5473716000e+00 -2.0571895360e-02 6.3697774064e-02
4.5474176000e+00 -2.0576949452e-02 6.3705260864e-02
4.5474636000e+00 -2.0582001482e-02 6.3712740158e-02
4.5475096000e+00 -2.0587051450e-02 6.3720211941e-02
4.5475557000e+00 -2.0592110327e-02 6.3727692428e-02
4.5476017000e+00 -2.0597156165e-02 6.3735149159e-02
4.5476477000e+00 -2.0602199938e-02 6.3742598366e-02
4.5476938000e+00 -2.0607252606e-02 6.3750056213e-02
4.5477398000e+00 -2.0612292246e-02 6.3757490341e-02
4.5477858000e+00 -2.0617329820e-02 6.3764916930e-02
4.5478319000e+00 -2.0622376274e-02 6.3772352097e-02
4.5478779000e+00 -2.0627409712e-02 6.3779763579e-02
4.5479239000e+00 -2.0632441083e-02 6.3787167509e-02
4.5479700000e+00 -2.0637481318e-02 6.3794579954e-02
4.5480160000e+00 -2.0642508549e-02 6.3801968749e-02
4.5480620000e+00 -2.0647533713e-02 6.3809349979e-02
4.5481081000e+00 -2.0652567724e-02 6.3816739660e-02
4.5481541000e+00 -2.0657588745e-02 6.3824105728e-02
4.5482001000e+00 -2.0662607695e-02 6.3831464216e-02
4.5482462000e+00 -2.0667635480e-02 6.3838831091e-02
4.5482922000e+00 -2.0672650284e-02 6.3846174390e-02
4.5483382000e+00 -2.0677663018e-02 6.3853510095e-02
4.5483843000e+00 -2.0682684570e-02 6.3860854124e-02
4.5484303000e+00 -2.0687693154e-02 6.3868174611e-02
4.5484763000e+00 -2.0692699666e-02 6.3875487491e-02
4.5485223000e+00 -2.0697704104e-02 6.3882792760e-02
4.5485684000e+00 -2.0702717341e-02 6.3890106268e-02
4.5486144000e+00 -2.0707717627e-02 6.3897396282e-02
4.5486604000e+00 -2.0712715837e-02 6.3904678671e-02
4.5487065000e+00 -2.0717722831e-02 6.3911969235e-02
4.5487525000e+00 -2.0722716886e-02 6.3919236342e-02
4.5487985000e+00 -2.0727708864e-02 6.3926495809e-02
4.5488446000e+00 -2.0732709611e-02 6.3933763389e-02
4.5488906000e+00 -2.0737697430e-02 6.3941007547e-02
4.5489366000e+00 -2.0742683171e-02 6.3948244052e-02
4.5489827000e+00 -2.0747677666e-02 6.3955488606e-02
4.5490287000e+00 -2.0752659245e-02 6.3962709774e-02
4.5490747000e+00 -2.0757638745e-02 6.3969923275e-02
4.5491208000e+00 -2.0762626984e-02 6.3977144760e-02
4.5491668000e+00 -2.0767602318e-02 6.3984342897e-02
4.5492128000e+00 -2.0772575572e-02 6.3991533352e-02
4.5492589000e+00 -2.0777557550e-02 6.3998731729e-02
4.5493049000e+00 -2.0782526636e-02 6.4005906792e-02
4.5493509000e+00 -2.0787493639e-02 6.4013074161e-02
4.5493970000e+00 -2.0792469351e-02 6.4020249387e-02
4.5494430000e+00 -2.0797432183e-02 6.4027401336e-02
4.5494890000e+00 -2.0802392932e-02 6.4034545577e-02
4.5495350000e+00 -2.0807351595e-02 6.4041682105e-02
4.5495811000e+00 -2.0812318947e-02 6.4048826404e-02
4.5496271000e+00 -2.0817273436e-02 6.4055947475e-02
4.5496731000e+00 -2.0822225839e-02 6.4063060820e-02
4.5497192000e+00 -2.0827186914e-02 6.4070181871e-02
4.5497652000e+00 -2.0832135139e-02 6.4077279732e-02
4.5498112000e+00 -2.0837081276e-02 6.4084369852e-02
4.5498573000e+00 -2.0842036071e-02 6.4091467614e-02
4.5499033000e+00 -2.0846978027e-02 6.4098542223e-02
4.5499493000e+00 -2.0851917894e-02 6.4105609076e-02
4.5499954000e+00 -2.0856866403e-02 6.4112683509e-02
4.5500414000e+00 -2.0861802086e-02 6.4119734823e-02
4.5500874000e+00 -2.0866735678e-02 6.4126778369e-02
4.5501335000e+00 -2.0871677898e-02 6.4133829430e-02
4.5501795000e+00 -2.0876607303e-02 6.4140857409e-02
4.5502255000e+00 -2.0881534616e-02 6.4147877606e-02
4.5502716000e+00 -2.0886470541e-02 6.4154905253e-02
4.5503176000e+00 -2.0891393663e-02 6.4161909856e-02
4.5503636000e+00 -2.0896314692e-02 6.4168906664e-02
4.5504097000e+00 -2.0901244318e-02 6.4175910856e-02
4.5504557000e+00 -2.0906161154e-02 6.4182892041e-02
4.5505017000e+00 -2.0911075895e-02 6.4189865416e-02
4.5505477000e+00 -2.0915988540e-02 6.4196830978e-02
4.5505938000e+00 -2.0920909761e-02 6.4203803838e-02
4.5506398000e+00 -2.0925818209e-02 6.4210753740e-02
4.5506858000e+00 -2.0930724559e-02 6.4217695815e-02
4.5507319000e+00 -2.0935639471e-02 6.4224645123e-02
4.5507779000e+00 -2.0940541622e-02 6.4231571512e-02
4.5508239000e+00 -2.0945441673e-02 6.4238490058e-02
4.5508700000e+00 -2.0950350271e-02 6.4245415773e-02
4.5509160000e+00 -2.0955246119e-02 6.4252318606e-02
4.5509620000e+00 -2.0960139867e-02 6.4259213583e-02
4.5510081000e+00 -2.0965042146e-02 6.4266115663e-02
4.5510541000e+00 -2.0969931687e-02 6.4272994899e-02
4.5511001000e+00 -2.0974819127e-02 6.4279866265e-02
4.5511462000e+00 -2.0979715083e-02 6.4286744669e-02
4.5511922000e+00 -2.0984598313e-02 6.4293600266e-02
4.5512382000e+00 -2.0989479440e-02 6.4300447979e-02
4.5512843000e+00 -2.0994369068e-02 6.4307302666e-02
4.5513303000e+00 -2.0999245983e-02 6.4314134583e-02
4.5513763000e+00 -2.1004120793e-02 6.4320958603e-02
4.5514224000e+00 -2.1009004088e-02 6.4327789530e-02
4.5514684000e+00 -2.1013874683e-02 6.4334597726e-02
4.5515144000e+00 -2.1018743171e-02 6.4341398011e-02
4.5515604000e+00 -2.1023609552e-02 6.4348190380e-02
4.5516065000e+00 -2.1028484399e-02 6.4354989570e-02
4.5516525000e+00 -2.1033346561e-02 6.4361766079e-02
4.5516985000e+00 -2.1038206614e-02 6.4368534658e-02
4.5517446000e+00 -2.1043075118e-02 6.4375309992e-02
4.5517906000e+00 -2.1047930949e-02 6.4382062683e-02
4.5518366000e+00 -2.1052784670e-02 6.4388807430e-02
4.5518827000e+00 -2.1057646826e-02 6.4395558867e-02
4.5519287000e+00 -2.1062496321e-02 6.4402287699e-02
4.5519747000e+00 -2.1067343706e-02 6.4409008573e-02
4.5520208000e+00 -2.1072199509e-02 6.4415736071e-02
4.5520668000e+00 -2.1077042665e-02 6.4422441002e-02
4.5521128000e+00 -2.1081883708e-02 6.4429137962e-02
4.5521589000e+00 -2.1086733154e-02 6.4435841480e-02
4.5522049000e+00 -2.1091569966e-02 6.4442522468e-02
4.5522509000e+00 -2.1096404663e-02 6.4449195472e-02
4.5522970000e+00 -2.1101247748e-02 6.4455874968e-02
4.5523430000e+00 -2.1106078210e-02 6.4462531973e-02
4.5523890000e+00 -2.1110906556e-02 6.4469180980e-02
4.5524350000e+00 -2.1115732786e-02 6.4475821985e-02
4.5524811000e+00 -2.1120567385e-02 6.4482469393e-02
4.5525271000e+00 -2.1125389376e-02 6.4489094361e-02
4.5525731000e+00 -2.1130209249e-02 6.4495711314e-02
4.5526192000e+00 -2.1135037475e-02 6.4502334603e-02
4.5526652000e+00 -2.1139853107e-02 6.4508935492e-02
4.5527112000e+00 -2.1144666619e-02 6.4515528350e-02
4.5527573000e+00 -2.1149488469e-02 6.4522127480e-02
4.5528033000e+00 -2.1154297736e-02 6.4528704247e-02
4.5528493000e+00 -2.1159104882e-02 6.4535272970e-02
4.5528954000e+00 -2.1163920351e-02 6.4541847898e-02
4.5529414000e+00 -2.1168723250e-02 6.4548400502e-02
4.5529874000e+00 -2.1173524026e-02 6.4554945049e-02
4.5530335000e+00 -2.1178333109e-02 6.4561495734e-02
4.5530795000e+00 -2.1183129634e-02 6.4568024134e-02
4.5531255000e+00 -2.1187924035e-02 6.4574544462e-02
4.5531716000e+00 -2.1192726728e-02 6.4581070863e-02
4.5532176000e+00 -2.1197516876e-02 6.4587575017e-02
4.5532636000e+00 -2.1202304898e-02 6.4594071087e-02
4.5533097000e+00 -2.1207101196e-02 6.4600573161e-02
4.5533557000e+00 -2.1211884961e-02 6.4607053029e-02
4.5534017000e+00 -2.1216666599e-02 6.4613524797e-02
4.5534477000e+00 -2.1221446109e-02 6.4619988462e-02
4.5534938000e+00 -2.1226233876e-02 6.4626458044e-02
4.5535398000e+00 -2.1231009125e-02 6.4632905470e-02
4.5535858000e+00 -2.1235782246e-02 6.4639344779e-02
4.5536319000e+00 -2.1240563607e-02 6.4645789938e-02
4.5536779000e+00 -2.1245332463e-02 6.4652212980e-02
4.5537239000e+00 -2.1250099189e-02 6.4658627892e-02
4.5537700000e+00 -2.1254874140e-02 6.4665048587e-02
4.5538160000e+00 -2.1259636599e-02 6.4671447204e-02
4.5538620000e+00 -2.1264396926e-02 6.4677837677e-02
4.5539081000e+00 -2.1269165463e-02 6.4684233867e-02
4.5539541000e+00 -2.1273921521e-02 6.4690608022e-02
4.5540001000e+00 -2.1278675448e-02 6.4696974025e-02
4.5540462000e+00 -2.1283437572e-02 6.4703345687e-02
4.5540922000e+00 -2.1288187233e-02 6.4709695363e-02
4.5541382000e+00 -2.1292934764e-02 6.4716036882e-02
4.5541843000e+00 -2.1297690480e-02 6.4722384002e-02
4.5542303000e+00 -2.1302433748e-02 6.4728709186e-02
4.5542763000e+00 -2.1307174889e-02 6.4735026208e-02
4.5543224000e+00 -2.1311924201e-02 6.4741348774e-02
4.5543684000e+00 -2.1316661082e-02 6.4747649451e-02
4.5544144000e+00 -2.1321395836e-02 6.4753941963e-02
4.5544604000e+00 -2.1326128464e-02 6.4760226308e-02
4.5545065000e+00 -2.1330869248e-02 6.4766516119e-02
4.5545525000e+00 -2.1335597621e-02 6.4772784108e-02
4.5545985000e+00 -2.1340323869e-02 6.4779043924e-02
4.5546446000e+00 -2.1345058261e-02 6.4785309150e-02
4.5546906000e+00 -2.1349780257e-02 6.4791552601e-02
4.5547366000e+00 -2.1354500131e-02 6.4797787876e-02
4.5547827000e+00 -2.1359228135e-02 6.4804028502e-02
4.5548287000e+00 -2.1363943759e-02 6.4810247403e-02
4.5548747000e+00 -2.1368657262e-02 6.4816458124e-02
4.5549208000e+00 -2.1373378884e-02 6.4822674137e-02
4.5549668000e+00 -2.1378088141e-02 6.4828868475e-02
4.5550128000e+00 -2.1382795278e-02 6.4835054627e-02
4.5550589000e+00 -2.1387510522e-02 6.4841246015e-02
4.5551049000e+00 -2.1392213417e-02 6.4847415775e-02
4.5551509000e+00 -2.1396914194e-02 6.4853577346e-02
4.5551970000e+00 -2.1401623064e-02 6.4859744094e-02
4.5552430000e+00 -2.1406319601e-02 6.4865889264e-02
4.5552890000e+00 -2.1411014022e-02 6.4872026241e-02
4.5553351000e+00 -2.1415716524e-02 6.4878168336e-02
4.5553811000e+00 -2.1420406709e-02 6.4884288903e-02
4.5554271000e+00 -2.1425094778e-02 6.4890401271e-02
4.5554731000e+00 -2.1429780732e-02 6.4896505440e-02
4.5555192000e+00 -2.1434474753e-02 6.4902614650e-02
4.5555652000e+00 -2.1439156475e-02 6.4908702397e-02
4.5556112000e+00 -2.1443836085e-02 6.4914781940e-02
4.5556573000e+00 -2.1448523748e-02 6.4920866466e-02
4.5557033000e+00 -2.1453199128e-02 6.4926929579e-02
4.5557493000e+00 -2.1457872398e-02 6.4932984482e-02
4.5557954000e+00 -2.1462553708e-02 6.4939044312e-02
4.5558414000e+00 -2.1467222752e-02 6.4945082776e-02
4.5558874000e+00 -2.1471889686e-02 6.4951113027e-02
4.5559335000e+00 -2.1476564649e-02 6.4957148146e-02
4.5559795000e+00 -2.1481227360e-02 6.4963161949e-02
4.5560255000e+00 -2.1485887963e-02 6.4969167534e-02
4.5560716000e+00 -2.1490556583e-02 6.4975177929e-02
4.5561176000e+00 -2.1495212966e-02 6.4981167057e-02
4.5561636000e+00 -2.1499867243e-02 6.4987147963e-02
4.5562097000e+00 -2.1504529525e-02 6.4993133621e-02
4.5562557000e+00 -2.1509179586e-02 6.4999098061e-02
4.5563017000e+00 -2.1513827542e-02 6.5005054275e-02
4.5563478000e+00 -2.1518483490e-02 6.5011015182e-02
4.5563938000e+00 -2.1523127233e-02 6.5016954920e-02
4.5564398000e+00 -2.1527768872e-02 6.5022886428e-02
4.5564858000e+00 -2.1532408408e-02 6.5028809704e-02
4.5565319000e+00 -2.1537055921e-02 6.5034737595e-02
4.5565779000e+00 -2.1541691248e-02 6.5040644384e-02
4.5566239000e+00 -2.1546324474e-02 6.5046542936e-02
4.5566700000e+00 -2.1550965664e-02 6.5052446046e-02
4.5567160000e+00 -2.1555594685e-02 6.5058328102e-02
4.5567620000e+00 -2.1560221605e-02 6.5064201917e-02
4.5568081000e+00 -2.1564856478e-02 6.5070080232e-02
4.5568541000e+00 -2.1569479196e-02 6.5075937543e-02
4.5569001000e+00 -2.1574099816e-02 6.5081786607e-02
4.5569462000e+00 -2.1578728376e-02 6.5087640114e-02
4.5569922000e+00 -2.1583344796e-02 6.5093472665e-02
4.5570382000e+00 -2.1587959120e-02 6.5099296966e-02
4.5570843000e+00 -2.1592581372e-02 6.5105125651e-02
4.5571303000e+00 -2.1597191500e-02 6.5110933430e-02
4.5571763000e+00 -2.1601799532e-02 6.5116732954e-02
4.5572224000e+00 -2.1606415481e-02 6.5122536803e-02
4.5572684000e+00 -2.1611019321e-02 6.5128319796e-02
4.5573144000e+00 -2.1615621067e-02 6.5134094531e-02
4.5573605000e+00 -2.1620230717e-02 6.5139873531e-02
4.5574065000e+00 -2.1624828273e-02 6.5145631725e-02
4.5574525000e+00 -2.1629423737e-02 6.5151381656e-02
4.5574985000e+00 -2.1634017110e-02 6.5157123322e-02
4.5575446000e+00 -2.1638618371e-02 6.5162869176e-02
4.5575906000e+00 -2.1643207559e-02 6.5168594290e-02
4.5576366000e+00 -2.1647794656e-02 6.5174311135e-02
4.5576827000e+00 -2.1652389630e-02 6.5180032109e-02
4.5577287000e+00 -2.1656972545e-02 6.5185732393e-02
4.5577747000e+00 -2.1661553372e-02 6.5191424403e-02
4.5578208000e+00 -2.1666142063e-02 6.5197120484e-02
4.5578668000e+00 -2.1670718711e-02 6.5202795925e-02
4.5579128000e+00 -2.1675293272e-02 6.5208463087e-02
4.5579589000e+00 -2.1679875684e-02 6.5214134262e-02
4.5580049000e+00 -2.1684446069e-02 6.5219784845e-02
4.5580509000e+00 -2.1689014369e-02 6.5225427146e-02
4.5580970000e+00 -2.1693590509e-02 6.5231073401e-02
4.5581430000e+00 -2.1698154636e-02 6.5236699114e-02
4.5581890000e+00 -2.1702716679e-02 6.5242316540e-02
4.5582351000e+00 -2.1707286551e-02 6.5247937862e-02
4.5582811000e+00 -2.1711844424e-02 6.5253538692e-02
4.5583271000e+00 -2.1716400216e-02 6.5259131230e-02
4.5583732000e+00 -2.1720963824e-02 6.5264727606e-02
4.5584192000e+00 -2.1725515449e-02 6.5270303538e-02
4.5584652000e+00 -2.1730064994e-02 6.5275871175e-02
4.5585112000e+00 -2.1734612459e-02 6.5281430515e-02
4.5585573000e+00 -2.1739167724e-02 6.5286993614e-02
4.5586033000e+00 -2.1743711027e-02 6.5292536336e-02
4.5586493000e+00 -2.1748252251e-02 6.5298070756e-02
4.5586954000e+00 -2.1752801263e-02 6.5303608878e-02
4.5587414000e+00 -2.1757338329e-02 6.5309126672e-02
4.5587874000e+00 -2.1761873317e-02 6.5314636160e-02
4.5588335000e+00 -2.1766416082e-02 6.5320149290e-02
4.5588795000e+00 -2.1770946915e-02 6.5325642143e-02
4.5589255000e+00 -2.1775475672e-02 6.5331126685e-02
4.5589716000e+00 -2.1780012194e-02 6.5336614811e-02
4.5590176000e+00 -2.1784536798e-02 6.5342082710e-02
4.5590636000e+00 -2.1789059329e-02 6.5347542293e-02
4.5591097000e+00 -2.1793589613e-02 6.5353005401e-02
4.5591557000e+00 -2.1798107994e-02 6.5358448332e-02
4.5592017000e+00 -2.1802624304e-02 6.5363882943e-02
